,Energia Down,Energia Up,Day-ahead Forecast Wind,DA Forecast PV,DA Forecast Consumo,DAToda a Geração,DA Tie Lines Balance,DA Traded Wind,DA Traded PV
29759,133.1,192.1,9301.0,0.0,22329.0,22791.9,-457.6,11340.1,5.2
29760,8.1,301.9,9233.0,0.0,22039.0,22336.7,-282.7,11181.0,5.2
29761,3.3,371.5,9180.0,0.0,21954.0,21884.5,65.4,10947.7,5.2
29762,52.9,315.6,9097.0,0.0,22307.0,21889.3,338.1,10872.1,57.5
29763,213.4,111.9,9017.0,23.05,24191.0,24132.7,-368.1,10826.3,332.7
29764,68.5,447.9,8879.0,641.325,26452.0,25909.0,14.5,10731.4,1222.7
29765,231.9,158.4,8742.0,3143.4,28128.0,28841.4,-1138.2,10656.2,4256.9
29766,95.3,330.7,8680.0,7027.1,28849.0,32086.3,-3532.4,10746.4,7463.5
29767,63.9,736.8,8681.0,9287.35,29201.0,33794.9,-4323.3,10932.0,9394.9
29768,46.2,515.4,8624.0,10302.4,29452.0,34204.7,-4240.1,10818.4,10448.8
29769,72.2,245.5,8584.0,10959.0,29731.0,34623.4,-4282.6,10584.4,11046.1
29770,18.1,494.8,8583.0,11323.5,29849.0,34761.2,-4257.0,10521.4,11216.3
29771,3.4,528.2,8729.0,11323.275,29316.0,34039.4,-3602.5,10620.2,11164.5
29772,98.6,203.3,9051.0,11205.875,28485.0,33950.8,-4241.3,10827.4,10869.6
29773,37.6,347.7,9330.0,10532.125,28063.0,33502.9,-4318.8,10982.6,10385.9
29774,49.9,289.6,9479.0,9648.7,28004.0,33003.7,-4130.4,11258.5,9540.4
29775,231.5,141.5,9643.0,8570.65,27774.0,32177.3,-3962.8,11455.4,8038.0
29776,312.0,47.7,9789.0,5411.25,27848.0,30674.9,-2609.8,11698.5,5412.0
29777,77.7,559.7,9807.0,2055.95,28372.0,29095.7,-1101.3,11870.6,1974.8
29778,49.4,232.8,9894.0,274.825,28870.0,26991.9,1377.1,11912.1,283.3
29779,93.8,532.3,10050.0,0.0,27420.0,26150.4,749.6,12115.9,6.5
29780,68.2,409.7,10085.0,0.0,25316.0,25010.0,-296.6,12102.1,5.6
29781,143.3,425.9,10151.8,0.0,23959.3,23273.4,590.7,12040.4,5.2
29782,156.1,203.6,10028.5,0.0,22774.0,22546.6,403.1,11834.0,5.2
29783,4.8,569.3,9842.8,0.0,22002.8,21859.9,433.3,11563.1,5.2
29784,115.6,319.3,9615.8,0.0,21678.8,20642.5,1497.2,11253.7,5.2
29785,54.0,277.0,9429.0,0.0,21595.5,20404.4,1601.4,11046.8,5.2
29786,134.9,205.5,9304.3,0.0,21962.5,20464.4,2016.3,10836.4,44.2
29787,323.8,99.3,9201.5,25.8,23815.8,21405.4,2651.0,10760.8,159.2
29788,296.0,229.5,9037.0,712.575,25979.0,23584.9,2767.0,10647.9,1105.1
29789,889.7,28.2,8758.0,3319.575,27511.3,26269.2,1853.5,10232.1,4461.4
29790,152.9,612.5,8382.8,7821.475,28249.5,29207.7,-144.8,9927.1,7978.4
29791,55.6,559.1,8013.3,10206.475,28544.3,31651.3,-2098.1,9697.1,10023.3
29792,58.1,540.1,7774.8,11443.225,28956.0,32543.3,-2778.2,9460.6,11123.2
29793,14.4,530.1,7798.5,12085.925,29380.0,33105.0,-2681.0,9514.1,11756.0
29794,86.5,307.8,7883.0,12140.475,29448.3,33003.3,-2388.3,9545.9,11984.9
29795,42.6,335.1,8162.5,12080.675,28988.3,33082.3,-3069.1,9738.4,12034.8
29796,383.1,73.9,8538.3,11846.75,28240.8,32958.4,-3434.7,10119.2,11830.9
29797,61.0,267.7,8935.5,11411.075,27942.3,33039.5,-3954.8,10626.4,11325.6
29798,251.2,52.8,9430.8,10709.375,27838.8,33359.9,-4750.9,11222.7,10432.9
29799,149.8,182.2,9941.8,9159.075,27615.5,32375.3,-4170.4,11876.9,8821.8
29800,242.4,548.6,10408.8,5858.9,27587.8,31488.1,-3559.2,12352.3,6102.7
29801,20.4,908.7,10691.5,2184.95,28007.0,28375.7,-293.8,12564.0,2195.5
29802,296.3,91.0,10914.3,247.7,28510.3,26888.8,1268.7,12758.5,516.3
29803,191.2,139.1,11085.8,0.0,27322.0,26517.6,248.5,12935.1,311.3
29804,69.5,190.9,11082.3,0.0,25214.3,25713.4,-1151.4,12830.0,332.9
29805,52.1,483.1,10894.5,0.0,24461.8,24204.5,-139.0,12316.8,37.4
29806,19.0,317.2,10529.3,0.0,23236.8,23183.1,177.6,12015.6,5.2
29807,29.0,228.9,10133.0,0.0,22351.8,22561.6,178.0,11726.7,5.2
29808,3.5,602.7,9771.5,0.0,21926.0,21948.9,408.5,11438.9,5.2
29809,41.7,241.6,9466.8,0.0,21791.3,21661.0,530.9,11195.1,5.2
29810,35.3,130.7,9248.3,0.0,22241.3,21459.0,1184.8,10978.9,44.2
29811,171.5,85.9,9034.8,38.05,24082.3,22085.9,2073.8,10883.8,107.7
29812,98.5,266.8,8855.5,871.475,26126.3,23992.5,2305.8,10830.0,1249.2
29813,263.8,317.7,8411.0,4267.05,27693.8,27108.3,664.5,10264.2,4722.5
29814,98.0,421.8,7973.8,8038.675,28460.5,30060.7,-1472.3,9507.6,8246.1
29815,20.8,530.0,7566.0,10089.525,28920.5,31976.5,-2460.1,9080.4,10274.5
29816,20.6,355.5,7388.5,11368.85,29320.8,32752.2,-3028.5,8738.6,11351.0
29817,69.9,136.9,7283.5,12008.425,29723.8,33124.8,-2736.9,8599.0,11964.5
29818,29.4,108.9,7275.0,11993.75,29896.8,33267.7,-2770.9,8597.3,12169.3
29819,119.3,163.1,7388.3,11962.525,29444.8,33262.6,-3164.0,8744.8,12175.5
29820,99.6,151.9,7562.5,11935.325,28552.5,33025.4,-3329.6,8992.3,11914.5
29821,2.9,401.9,7792.0,11438.625,28161.5,32827.9,-3539.0,9301.6,11398.4
29822,45.0,152.1,8158.8,10619.2,28050.3,32247.2,-3208.8,9659.3,10463.6
29823,2.3,745.8,8587.5,9331.175,27902.8,31256.8,-2808.5,10177.1,8835.5
29824,39.4,533.2,9102.0,5900.525,27828.5,29489.9,-1407.8,10713.3,5958.6
29825,108.0,752.3,9586.3,2003.9,27901.8,27215.7,435.3,11245.9,2256.7
29826,429.5,15.2,10030.5,282.375,28513.8,25915.8,1673.6,11805.9,436.7
29827,169.4,112.0,10477.5,0.0,27529.8,25879.2,467.2,12291.2,211.2
29828,22.2,466.6,10421.3,0.0,25597.8,24573.8,-124.3,12251.2,48.7
29829,83.8,187.1,10264.8,0.0,24653.5,23757.6,-155.8,11797.0,203.8
29830,9.5,405.0,9886.3,0.0,23301.5,22596.2,90.9,11292.0,5.2
29831,18.9,223.5,9118.3,0.0,22171.0,21828.2,-32.2,10569.9,37.5
29832,54.1,270.0,8310.3,0.0,21542.5,20149.3,1229.4,9687.0,5.2
29833,57.4,163.2,7508.0,0.0,21161.0,19577.5,1431.2,8748.7,5.2
29834,39.3,212.2,6852.8,0.0,20879.3,19021.2,1731.5,7996.4,113.6
29835,132.9,84.7,6368.5,74.65,21017.8,18959.4,1795.7,7474.7,464.5
29836,32.5,265.1,5866.8,915.025,21333.5,19365.0,1878.7,6808.4,1427.7
29837,221.3,104.8,5134.3,4054.3,22666.0,21937.4,1143.4,5968.2,4739.0
29838,90.9,293.7,4635.5,7899.95,24480.3,25161.9,-56.1,5277.5,8113.1
29839,275.3,171.9,4415.5,10009.45,25764.5,26936.5,-472.9,4931.7,10226.8
29840,74.3,70.0,4191.8,11196.175,26280.8,27965.5,-1253.1,4857.3,11303.6
29841,117.5,126.1,4151.3,11793.425,26646.8,28917.3,-1910.8,4908.5,11883.5
29842,105.2,66.4,4193.3,11916.95,26936.3,28508.2,-1157.2,4975.9,11904.4
29843,123.3,123.7,4420.0,11868.9,26568.8,28481.7,-1598.5,5290.0,11911.5
29844,515.3,14.5,4614.5,11720.3,25605.5,27773.3,-1843.6,5600.9,11679.7
29845,296.7,176.9,4867.0,10963.45,25108.3,27110.2,-1668.7,5911.3,11116.7
29846,91.2,179.5,5116.8,9771.25,24825.8,26529.4,-1414.8,6243.5,10067.5
29847,60.9,355.7,5518.3,8519.625,24908.5,26593.2,-1607.0,6658.4,8356.9
29848,214.6,590.1,6017.0,5505.95,25055.8,25725.7,-856.3,7209.2,5640.3
29849,507.3,180.5,6555.3,1882.075,25217.8,23490.7,1240.5,7732.0,2430.5
29850,397.4,68.5,7095.3,256.575,26123.0,22677.8,2549.0,8198.3,685.7
29851,26.6,356.3,7448.8,0.0,25818.0,22458.2,1909.2,8725.4,492.7
29852,186.8,357.6,7463.3,0.0,24092.0,21727.7,878.5,9044.2,472.8
29853,345.6,371.9,7711.5,0.0,22642.3,21610.7,150.4,9023.1,74.4
29854,141.7,129.6,7709.0,0.0,21401.8,20868.0,-247.1,9097.6,249.0
29855,116.1,147.2,7553.0,0.0,20448.8,20199.6,-123.8,9031.4,5.2
29856,33.9,181.1,7324.5,0.0,19893.8,19724.8,-194.0,8881.8,5.2
29857,82.4,79.0,7059.0,0.0,19571.0,19403.5,-116.0,8577.9,5.2
29858,68.4,146.8,6694.8,0.0,19482.3,19000.2,-53.1,8172.0,44.2
29859,72.0,259.6,6238.8,72.575,19524.8,18791.1,4.6,7893.3,159.1
29860,138.8,360.0,5700.3,795.45,19387.5,18834.6,168.6,7183.2,1011.6
29861,12.6,715.5,4918.8,3647.225,20150.3,20048.6,246.0,6249.3,4164.5
29862,279.2,45.5,4215.8,7227.525,21707.0,22797.6,-876.4,5545.9,7435.9
29863,372.1,5.2,3801.5,9415.125,23004.5,25048.9,-1827.4,5165.8,9528.2
29864,106.8,522.7,3508.0,10645.525,23713.3,27001.5,-3263.2,4885.3,10724.4
29865,195.0,156.2,3407.3,11240.325,24157.3,26659.2,-2256.1,4730.4,11359.9
29866,287.5,9.5,3495.0,11483.375,24667.8,26656.5,-1526.7,4718.9,11561.3
29867,457.0,2.0,3876.0,11396.5,24690.3,26974.8,-1730.4,5075.5,11551.2
29868,393.0,22.6,4607.3,11222.1,23706.8,27174.7,-3037.5,5715.7,11275.6
29869,20.3,472.1,5323.5,10646.0,23077.0,27222.5,-3725.6,6396.5,10671.9
29870,272.7,22.5,5818.0,9725.75,22977.5,27039.8,-3917.6,6974.6,9531.3
29871,559.1,26.2,6141.3,8263.2,23279.3,26710.2,-3508.4,7144.4,7864.8
29872,159.1,195.6,6181.0,5078.3,23681.8,26188.4,-2890.9,7161.7,5224.2
29873,442.8,80.9,6053.3,1698.925,24369.8,23942.9,-250.9,6790.6,2134.5
29874,225.1,270.4,5851.0,231.5,25639.8,22018.5,2666.7,6608.8,424.0
29875,29.8,303.9,5604.0,0.0,25720.0,21683.8,2850.8,6534.7,271.5
29876,184.8,354.9,5339.8,0.0,23848.0,20951.0,1884.1,6496.3,270.5
29877,121.5,204.5,5520.5,0.0,22814.3,21134.3,457.9,6565.5,355.6
29878,108.4,69.6,5261.3,0.0,21561.3,20106.8,623.9,6158.9,302.9
29879,53.2,280.1,5027.3,0.0,20820.5,19431.3,618.5,5734.3,250.8
29880,108.5,148.1,4925.0,0.0,20513.3,18866.2,915.2,5557.2,203.6
29881,119.2,244.2,4871.0,0.0,20538.3,18383.2,1325.2,5463.7,203.7
29882,119.5,325.6,4771.3,0.0,21152.5,19487.1,816.3,5289.5,250.8
29883,333.5,83.0,4627.8,76.275,23440.0,22796.0,-258.8,5067.9,310.1
29884,104.7,318.5,4422.8,709.15,25874.8,25991.4,-950.4,4965.8,1107.9
29885,198.3,207.3,4035.5,3214.825,27972.0,28770.7,-1692.6,4427.0,3640.1
29886,350.9,144.5,3597.5,6080.75,28712.8,31072.0,-2938.3,4171.4,6239.6
29887,319.9,55.8,3351.8,8058.15,29271.8,32435.7,-3695.9,3971.8,8010.6
29888,183.4,55.7,3330.8,8827.375,29572.0,32598.9,-3469.8,3953.0,9139.5
29889,308.7,106.1,3408.8,9146.225,30023.5,32980.5,-3292.6,3983.8,9855.5
29890,667.3,90.8,3634.0,9446.025,30215.0,33258.1,-3278.1,4194.2,10249.4
29891,128.4,166.8,4059.8,9674.175,29775.0,33108.3,-3412.1,4637.4,10257.6
29892,470.0,26.1,4593.8,9907.8,29064.5,32904.3,-3656.8,5214.3,10025.3
29893,524.6,54.2,4993.5,9448.65,28896.8,32771.2,-3762.1,5708.4,9483.6
29894,793.4,0.8,5057.8,8371.375,28972.3,32558.1,-3649.6,5992.6,8428.4
29895,885.6,31.5,4954.3,6621.925,28769.8,32077.9,-3844.3,5962.0,6730.0
29896,494.0,177.9,4734.3,4210.05,28853.8,31076.4,-3110.5,5819.6,4351.0
29897,87.3,410.8,4382.0,1237.475,28905.8,29517.9,-1661.9,5362.0,1630.6
29898,19.8,250.9,4033.3,223.2,29087.5,28723.9,-773.1,4985.4,409.4
29899,143.4,124.2,3768.0,0.0,27895.0,27595.1,-715.7,4752.6,271.2
29900,117.1,349.3,3558.3,0.0,25479.8,26003.7,-1362.7,4743.6,333.2
29901,76.8,439.8,3361.0,0.0,24425.0,22748.0,1116.8,4156.3,316.4
29902,195.8,109.8,3209.5,0.0,23212.0,21808.3,1015.7,3815.2,302.7
29903,58.9,128.5,2765.8,0.0,22440.5,20850.9,1248.7,3470.6,302.9
29904,68.5,186.5,2342.0,0.0,22104.3,20350.0,1445.7,3088.3,302.8
29905,29.6,233.0,2010.5,0.0,21976.3,19881.0,1755.2,2707.3,292.3
29906,423.2,8.0,1746.0,0.0,22391.5,20278.5,1812.3,2428.9,250.6
29907,491.8,99.6,1545.8,51.6,24244.5,23018.9,1073.8,2191.9,294.2
29908,634.7,41.6,1355.0,705.575,26403.5,25762.7,608.8,1838.1,1263.1
29909,621.8,103.6,1069.0,3767.975,27997.0,28231.4,-112.1,1540.9,4261.3
29910,959.6,56.8,848.5,7761.8,28748.8,30533.8,-1674.6,1245.5,7697.3
29911,330.4,43.3,695.5,9911.85,29233.8,32280.5,-2877.8,1230.7,9779.5
29912,13.6,297.8,947.0,10982.4,29631.0,32873.5,-3189.5,1304.7,10866.9
29913,48.5,225.9,1378.5,11588.875,30173.0,32468.3,-2203.8,1582.0,11486.9
29914,124.8,111.1,1783.5,11669.925,30422.8,32573.8,-2188.4,1930.0,11634.3
29915,187.3,49.2,2228.0,11365.125,30069.8,32867.0,-3036.7,2345.3,11545.7
29916,185.0,31.5,2784.0,11286.55,29398.3,32712.5,-3264.5,2814.6,11360.1
29917,32.4,231.6,3297.3,10765.45,29174.5,32435.2,-3289.7,3238.0,10877.6
29918,99.8,125.4,3689.5,10079.725,29201.3,32544.3,-3477.2,3705.8,9914.7
29919,213.3,72.3,4079.8,8924.55,28957.3,32165.6,-3759.3,3993.2,8361.2
29920,206.8,277.0,4175.3,5749.225,29036.0,31722.4,-3571.2,4160.4,5621.4
29921,127.7,452.1,4120.5,2174.775,29095.8,29792.9,-1753.6,4078.4,2143.1
29922,173.1,148.4,4069.8,311.225,29261.3,28223.4,-170.3,3940.2,279.3
29923,84.3,462.4,3991.8,0.0,28197.5,27101.1,-72.5,3926.4,99.2
29924,449.0,160.7,4000.5,0.0,25931.3,25724.0,-899.1,3962.8,5.9
29925,374.4,256.4,3764.5,0.0,25287.3,23554.5,617.5,4192.9,74.6
29926,135.5,116.0,3684.3,0.0,24054.5,22218.6,818.1,4198.2,74.6
29927,197.4,41.5,3585.3,0.0,23158.8,21322.1,975.9,4156.6,12.3
29928,292.3,29.9,3364.3,0.0,22774.5,20772.3,1232.4,4054.0,5.2
29929,12.9,246.8,3108.0,0.0,22665.8,20367.7,1489.8,3854.6,5.2
29930,115.2,152.3,2897.0,0.0,23078.0,20632.3,1839.8,3686.4,5.2
29931,115.6,190.4,2708.5,77.35,24840.5,23209.9,1292.3,3310.9,122.1
29932,82.6,220.0,2602.5,859.075,26979.3,24571.4,2021.5,2983.7,1054.9
29933,270.2,108.0,2617.5,3789.375,28577.0,27352.2,791.5,2727.7,4025.7
29934,441.1,140.7,2790.0,7027.3,29354.0,30103.8,-1134.4,2719.6,7064.6
29935,258.0,238.1,3213.0,8831.375,29866.0,31656.3,-2184.1,3235.1,8910.8
29936,639.1,47.9,3942.8,8949.25,30449.8,31728.4,-1725.3,4046.9,9806.1
29937,242.9,162.2,4800.3,9845.9,31068.0,32283.2,-1759.8,4846.2,10298.9
29938,132.5,547.4,5672.0,10394.5,31377.0,32752.3,-1620.0,5613.7,10617.7
29939,329.7,87.8,6387.5,10437.775,31022.8,32848.8,-1938.3,6328.5,10718.6
29940,102.5,244.6,7006.5,10188.475,30270.3,32921.7,-2726.7,6886.7,10432.4
29941,70.4,206.5,7327.5,9700.8,29937.5,32715.0,-2932.8,7225.4,9867.7
29942,476.1,106.0,7277.5,8564.15,29932.5,32326.3,-2714.7,7349.7,9011.8
29943,199.4,218.6,6993.5,7116.525,29579.0,31592.0,-2502.6,7072.8,7500.7
29944,254.7,248.7,6444.0,4509.2,29610.0,31356.2,-2344.3,6495.8,5020.5
29945,403.0,521.6,5671.5,1523.95,29684.3,29460.3,-722.3,5619.5,2072.2
29946,63.5,263.3,4839.5,318.6,29859.8,27890.8,892.5,4681.5,287.9
29947,170.5,318.8,4203.3,0.0,28722.0,26000.4,1819.7,4153.1,153.0
29948,282.9,258.9,3717.5,0.0,26550.0,24642.0,954.7,3812.0,97.9
29949,197.1,93.9,3150.3,0.0,25317.5,23478.5,994.3,3683.8,158.7
29950,95.5,192.2,2830.5,0.0,23984.3,22545.9,757.1,3471.4,250.8
29951,22.9,281.3,2509.0,0.0,23042.0,21935.1,551.2,3359.0,158.7
29952,369.9,22.2,2170.3,0.0,22667.5,21374.9,722.5,3140.8,158.6
29953,83.9,105.8,1908.0,0.0,22612.8,20656.3,1299.3,2868.5,158.6
29954,348.9,21.5,1678.0,0.0,22984.5,20933.1,1461.2,2624.7,189.7
29955,347.2,64.3,1580.8,63.225,24743.8,22097.5,2340.3,2227.7,174.9
29956,185.8,195.4,1538.0,794.125,26855.0,23565.5,3080.9,2082.7,988.2
29957,486.9,136.6,1435.5,3462.625,28428.5,26323.0,2020.0,1897.6,3960.0
29958,626.5,89.3,1452.8,6996.4,29243.5,28736.9,753.6,1833.7,7108.5
29959,165.6,162.9,1730.5,9121.15,29762.0,30146.9,64.6,2069.6,8974.9
29960,273.8,74.4,2279.8,10282.075,30272.3,31610.1,-961.3,2603.5,9974.5
29961,55.8,145.6,2949.3,10471.375,30829.8,32332.0,-1175.6,3217.7,10500.1
29962,27.8,467.9,3660.8,10063.575,31067.8,32498.7,-1002.1,3794.1,10626.3
29963,158.3,569.7,4117.0,9952.6,30779.8,32365.9,-1257.5,4273.3,10501.6
29964,78.8,372.2,4462.5,9563.225,30066.3,32203.8,-1826.6,4594.4,10048.2
29965,191.6,188.1,4654.5,8734.675,29737.5,32109.7,-2185.6,4743.4,9227.1
29966,201.9,352.1,4631.8,7143.675,29829.8,31456.1,-1543.0,4811.7,7917.4
29967,789.0,78.4,4560.8,5379.425,29667.8,31527.1,-2460.0,4745.0,6381.8
29968,849.8,48.3,4510.8,3371.675,29820.5,30004.3,-995.3,4666.4,4008.7
29969,260.8,258.7,4323.5,1392.7,29632.0,28235.4,906.0,4542.7,1538.7
29970,86.7,335.1,4055.5,260.95,29669.3,27272.1,1861.6,4128.7,268.6
29971,2.6,719.2,3766.8,0.0,28650.5,26540.7,1676.9,3745.5,153.0
29972,73.6,554.5,3330.8,0.0,26571.5,24830.2,1118.0,3334.0,48.6
29973,124.4,196.8,3101.8,0.0,25491.3,24098.5,963.9,3485.9,74.5
29974,132.5,220.0,2617.3,0.0,24216.5,23405.7,486.8,3148.1,158.7
29975,36.6,298.2,2261.5,0.0,23244.3,22542.7,479.4,2732.3,114.5
29976,40.2,323.0,2041.3,0.0,22853.8,21897.9,658.6,2337.4,114.6
29977,39.5,438.1,2033.3,0.0,22689.5,21643.1,807.1,2248.6,37.5
29978,30.8,311.4,1897.0,0.0,23008.3,21854.9,1007.7,2191.9,91.2
29979,113.1,114.6,1689.0,68.35,24584.3,23017.3,1684.9,1877.0,28.5
29980,200.0,194.9,1469.3,782.55,26507.8,24386.8,2633.0,1713.2,1012.5
29981,237.0,132.8,1285.5,3341.9,27868.5,27646.8,781.6,1497.1,4278.6
29982,775.6,115.1,1220.0,7155.1,28691.0,30904.2,-1683.8,1477.5,7528.3
29983,71.4,362.3,1494.8,9671.175,29238.8,32398.9,-2402.9,1751.4,9448.1
29984,491.8,61.1,2139.3,10506.85,29626.5,33695.9,-3152.2,2416.5,10430.4
29985,303.4,30.9,3008.0,11148.5,30110.5,33776.6,-2377.1,3174.9,10920.6
29986,118.6,122.0,3746.3,10603.65,30320.5,34152.8,-2323.6,3877.3,10993.5
29987,213.8,36.2,4330.8,9932.9,29924.3,33373.9,-1962.6,4425.9,10753.7
29988,524.8,49.5,4919.8,9931.075,29197.0,33432.4,-2990.5,4854.8,10428.8
29989,324.0,88.1,5267.5,9827.925,28883.8,34125.1,-4100.4,5148.8,9979.0
29990,63.4,420.3,5542.0,9142.125,28797.5,33591.7,-3614.0,5385.7,9000.1
29991,239.7,303.6,5713.8,7781.725,28529.0,33143.7,-3696.2,5588.3,7649.8
29992,813.3,62.7,5529.8,5071.6,28561.3,32374.2,-3226.8,5514.0,5137.0
29993,284.6,287.2,5056.3,1789.025,28381.5,29971.4,-1065.1,5407.4,1927.7
29994,107.0,230.1,4537.5,384.9,28520.5,28279.6,602.3,4879.8,246.7
29995,362.9,95.5,4227.0,0.0,27699.8,27659.0,196.6,4532.5,150.0
29996,128.2,109.8,3836.0,0.0,25845.8,26546.0,-805.4,4189.5,151.3
29997,30.3,430.5,3267.5,0.0,24973.3,24205.3,474.4,3843.2,5.2
29998,41.6,275.4,2883.0,0.0,23762.5,23528.0,-181.6,3480.5,5.2
29999,38.3,301.0,2478.5,0.0,22755.0,22601.6,-124.2,3167.9,5.2
30000,82.3,237.5,2155.0,0.0,22204.8,21809.0,31.0,2870.8,5.2
30001,107.8,47.9,1902.5,0.0,21875.0,21040.0,457.8,2583.1,5.2
30002,109.7,39.6,1674.8,0.0,21646.5,20655.0,613.2,2320.4,44.2
30003,48.8,266.8,1557.3,93.5,21689.0,20641.6,763.2,2104.9,22.2
30004,132.1,235.8,1433.8,879.95,22110.3,20768.7,1051.5,2015.6,928.7
30005,28.9,670.8,1159.5,3524.025,23489.5,22457.8,904.5,1685.9,4124.7
30006,22.0,422.8,946.0,7283.65,25197.5,24821.5,425.1,1380.8,7343.2
30007,521.0,53.8,997.5,9492.75,26297.8,26344.4,145.3,1352.5,9250.3
30008,292.7,0.3,1458.3,10202.725,26669.5,27123.5,-79.3,1678.3,10404.7
30009,8.5,226.6,2303.0,10586.75,26828.8,28079.6,-599.3,2290.0,11019.7
30010,75.3,176.0,3277.5,10867.2,27046.8,29252.4,-1464.1,3123.9,11310.6
30011,363.3,76.9,4320.0,10771.85,26695.5,29063.4,-1553.2,4057.1,11302.1
30012,308.6,1.5,5277.3,10710.275,25659.0,28650.1,-2018.7,5010.0,11008.6
30013,288.2,55.9,5890.3,9789.025,25016.0,28402.0,-2437.1,5741.1,10336.9
30014,343.0,112.9,6276.0,8616.3,24805.3,28750.1,-3157.1,6337.3,9349.6
30015,355.4,106.2,6606.8,7000.45,24813.3,29546.5,-4237.4,6770.1,7918.8
30016,796.5,148.7,6795.0,4594.35,25070.5,28764.8,-3253.9,6868.2,5437.7
30017,194.9,284.4,6242.0,1739.4,25454.8,26330.0,-507.5,6769.2,2026.6
30018,529.4,143.8,5422.3,331.725,26150.8,24709.3,1399.1,6155.1,207.1
30019,104.1,452.1,4893.5,0.0,25857.5,23853.4,1727.7,5709.0,50.1
30020,469.0,25.4,4414.0,0.0,24175.0,22780.5,1059.6,5380.7,48.5
30021,292.7,133.6,4464.5,0.0,22964.3,22545.2,-203.4,5888.8,250.7
30022,3.4,554.1,4276.8,0.0,21731.5,21410.6,-350.6,5372.7,170.7
30023,13.7,530.8,3975.8,0.0,20814.3,20246.1,-100.5,4909.8,89.3
30024,6.9,569.6,3727.3,0.0,20277.8,19590.4,-8.9,4557.9,158.7
30025,45.0,198.3,3553.0,0.0,19925.5,19017.3,268.1,4225.9,74.6
30026,154.3,15.3,3333.0,0.0,19806.8,18861.3,391.7,4016.5,138.2
30027,228.5,17.5,3097.5,76.925,19768.3,18910.3,408.5,3730.3,165.9
30028,384.6,5.2,2781.5,954.625,19654.0,18923.3,451.5,3421.4,1027.9
30029,118.1,210.3,2306.5,4051.625,20427.5,20168.7,392.6,2677.8,4409.9
30030,300.3,83.6,1862.0,7871.775,21782.5,22294.0,-136.4,2275.0,7886.5
30031,481.4,52.5,1720.8,9988.775,22971.3,24356.0,-922.7,2171.3,9975.7
30032,218.9,59.4,1818.8,11478.475,23651.3,25291.2,-1021.3,2208.8,11053.3
30033,138.3,54.8,1962.8,11542.05,24086.8,25702.3,-873.3,2075.7,11668.0
30034,22.1,294.1,2103.5,11601.275,24678.0,26075.4,-624.6,2126.6,11896.1
30035,19.5,347.4,2191.0,11632.6,24693.8,25761.8,-348.5,2257.8,11935.2
30036,117.3,211.8,2239.0,11425.0,23689.5,24896.9,-449.0,2366.9,11750.4
30037,200.1,23.4,2316.3,11067.2,22984.0,24318.9,-449.0,2602.9,11271.3
30038,139.0,90.6,2406.8,10123.85,22979.0,23925.0,-325.6,2713.0,10336.3
30039,227.2,181.3,2565.3,8837.425,23297.3,23830.1,-119.2,2886.2,8748.9
30040,599.4,111.3,2767.8,5976.925,23787.0,23478.1,558.1,3121.3,6029.2
30041,136.1,289.2,3008.8,2167.675,24545.3,23262.6,924.1,3675.5,2420.3
30042,195.2,139.5,3398.0,367.8,25639.8,23018.1,1939.6,4119.7,541.7
30043,85.1,269.4,3775.3,0.0,25970.8,22992.9,2241.7,4569.8,334.4
30044,353.3,74.9,3778.8,0.0,24305.8,22591.6,1044.7,4827.5,322.6
30045,21.9,237.5,3536.5,0.0,23215.3,22790.9,-281.0,4805.4,203.8
30046,76.7,212.8,3524.5,0.0,22114.8,21686.6,-121.6,4698.6,158.8
30047,107.1,31.6,3321.3,0.0,21307.5,20794.1,35.6,4520.9,5.2
30048,32.2,66.9,3142.3,0.0,20975.0,20046.8,430.7,4278.9,5.2
30049,269.4,15.2,2972.5,0.0,20880.8,19401.5,987.5,3914.9,5.2
30050,152.1,42.3,2831.0,0.0,21440.3,19529.7,1381.0,3742.5,5.2
30051,279.1,19.1,2772.8,90.3,23301.0,21140.1,1488.1,3639.6,21.0
30052,73.4,205.1,2768.3,909.625,25280.0,23194.1,1635.8,3512.5,1043.6
30053,499.8,148.8,2682.5,4028.975,26892.3,25520.1,1109.7,3020.2,4411.2
30054,407.5,86.9,2570.5,7596.45,27915.8,27672.0,345.4,2770.0,7579.9
30055,73.6,127.1,2513.0,9728.825,28641.8,28818.7,-19.1,2790.5,9458.0
30056,4.4,661.2,2888.0,11078.625,29183.5,29666.4,-167.5,3061.8,10534.7
30057,26.5,448.6,3242.5,11127.025,29675.5,30486.5,-359.9,3435.6,11160.1
30058,1.7,556.1,3688.3,10600.675,30140.3,31009.2,-428.3,3798.8,11458.3
30059,36.9,236.8,4110.0,10407.5,29936.8,31429.5,-1168.8,4223.8,11462.3
30060,136.2,142.5,4682.0,10151.0,29237.8,31638.0,-2179.4,4795.6,11229.0
30061,54.5,451.3,5396.8,9823.9,28971.5,31297.2,-2129.2,5561.4,10700.0
30062,102.1,191.9,5833.0,8560.1,29002.8,30750.9,-1707.9,6185.6,9610.2
30063,394.3,302.3,6322.0,6808.85,28808.8,30017.0,-1215.8,6794.9,8114.8
30064,192.5,265.6,6769.3,5123.175,28851.0,30481.7,-2051.0,6893.2,5500.8
30065,174.8,302.9,6642.3,1806.325,28965.5,28098.1,124.8,6828.7,2146.3
